thalos_id,fdc_id,name,fndds_code,dataset
110782,172861,"Chicken, dark meat, drumstick, meat and skin, with added solution, cooked, roasted",NA,SR
110783,172862,"Chicken, dark meat, thigh, meat and skin, with added solution, cooked, braised",NA,SR
110784,172863,"Chicken, dark meat, thigh, meat and skin, with added solution, raw",NA,SR
110785,172864,"Turkey from whole, light meat, meat only, with added solution, raw",NA,SR
110786,172865,"Turkey from whole, light meat, meat only, with added solution, cooked, roasted",NA,SR
110787,172866,"Turkey, skin from whole (light and dark), with added solution, raw",NA,SR
110788,172867,"Turkey, skin from whole, (light and dark), with added solution, roasted",NA,SR
110789,172868,"Turkey, whole, meat only, with added solution, raw",NA,SR
110790,172869,"Turkey, whole, meat only, with added solution, roasted",NA,SR
110791,172870,"Turkey, whole, meat and skin, with added solution, raw",NA,SR
110792,172871,"Turkey, whole, meat and skin, with added solution, roasted",NA,SR
110793,172872,"Turkey, retail parts, wing, meat only, cooked, roasted",NA,SR
110794,172873,"Turkey, skin, from retail parts, from dark meat, raw",NA,SR
110795,172874,"Turkey, skin, from retail parts, from dark meat, cooked, roasted",NA,SR
110796,172875,"Turkey, retail parts, drumstick, meat only, raw",NA,SR
110797,172876,"Turkey, breast, from whole bird, meat only, with added solution, raw",NA,SR
110798,172877,"Turkey, retail parts, thigh, meat only, cooked, roasted",NA,SR
110799,172878,"Turkey, retail parts, drumstick, meat only, cooked, roasted",NA,SR
110800,172879,"Sauce, plum, ready-to-serve",NA,SR
110801,172880,"Sauce, pizza, canned, ready-to-serve",NA,SR
110802,172881,"Soup, tomato bisque, canned, condensed",NA,SR
110803,172882,"Soup, tomato, canned, condensed",NA,SR
110804,172883,"Soup, stock, beef, home-prepared",NA,SR
110805,172884,"Soup, stock, chicken, home-prepared",NA,SR
110806,172885,"Soup, stock, fish, home-prepared",NA,SR
110807,172886,"Sauce, hoisin, ready-to-serve",NA,SR
110808,172887,"Soup, cream of mushroom, canned, condensed, reduced sodium",NA,SR
110809,172888,"Soup, chicken broth, less/reduced sodium, ready to serve",NA,SR
110810,172889,"Soup, beef broth, less/reduced sodium, ready to serve",NA,SR
110811,172890,"Sauce, teriyaki, ready-to-serve, reduced sodium",NA,SR
110812,172891,"Soup, cream of asparagus, canned, prepared with equal volume milk",NA,SR
110813,172892,"Soup, chicken vegetable with potato and cheese, chunky, ready-to-serve",NA,SR
110814,172893,"Soup, cream of celery, canned, prepared with equal volume milk",NA,SR
110815,172894,"Soup, cheese, canned, prepared with equal volume milk",NA,SR
110816,172895,"Soup, oyster stew, canned, prepared with equal volume milk",NA,SR
110817,172896,"Soup, pea, green, canned, prepared with equal volume milk",NA,SR
110818,172897,"Soup, cream of potato, canned, prepared with equal volume milk",NA,SR
110819,172898,"Soup, cream of shrimp, canned, prepared with equal volume low fat (2%) milk",NA,SR
110820,172899,"Soup, HEALTHY CHOICE Chicken and Rice Soup, canned",NA,SR
110821,172900,"Soup, HEALTHY CHOICE Garden Vegetable Soup, canned",NA,SR
110822,172901,"CAMPBELL'S, Cream of Mushroom Soup, condensed",NA,SR
110823,172902,"Soup, tomato bisque, canned, prepared with equal volume milk",NA,SR
110824,172903,"Soup, black bean, canned, prepared with equal volume water",NA,SR
110825,172904,"Soup, bean with pork, canned, prepared with equal volume water",NA,SR
110826,172905,"Soup, bean with frankfurters, canned, prepared with equal volume water",NA,SR
110827,172906,"Soup, beef noodle, canned, prepared with equal volume water",NA,SR
110828,172907,"Soup, cream of celery, canned, prepared with equal volume water",NA,SR
110829,172908,"Soup, chicken gumbo, canned, prepared with equal volume water",NA,SR
110830,172909,"Soup, chicken noodle, canned, prepared with equal volume water",NA,SR
110831,172910,"Soup, chicken with rice, canned, prepared with equal volume water",NA,SR
110832,172911,"Soup, chili beef, canned, prepared with equal volume water",NA,SR
110833,172912,"CAMPBELL'S CHUNKY, Old Fashioned Vegetable Beef Soup",NA,SR
110834,172913,"Soup, minestrone, canned, prepared with equal volume water",NA,SR
110835,172914,"Soup, mushroom barley, canned, prepared with equal volume water",NA,SR
110836,172915,"Soup, cream of mushroom, canned, prepared with equal volume water",NA,SR
110837,172916,"Soup, pea, split with ham, canned, prepared with equal volume water",NA,SR
110838,172917,"Soup, cream of potato, canned, prepared with equal volume water",NA,SR
110839,172918,"Soup, cream of shrimp, canned, prepared with equal volume water",NA,SR
110840,172919,"Soup, tomato beef with noodle, canned, prepared with equal volume water",NA,SR
110841,172920,"Soup, tomato rice, canned, prepared with equal volume water",NA,SR
110842,172921,"Soup, vegetable with beef broth, canned, prepared with equal volume water",NA,SR
110843,172922,"Soup, beef broth or bouillon, powder, prepared with water",NA,SR
110844,172923,"Soup, beef broth, cubed, prepared with water",NA,SR
110845,172924,"Soup, chicken broth or bouillon, dry, prepared with water",NA,SR
110846,172925,"Soup, chicken noodle, dry, mix, prepared with water",NA,SR
110847,172926,"Olive loaf, pork",NA,SR
110848,172927,"Pastrami, turkey",NA,SR
110849,172928,"Pate, chicken liver, canned",NA,SR
110850,172929,"Pate, goose liver, smoked, canned",NA,SR
110851,172930,"Pate, liver, not specified, canned",NA,SR
110852,172931,"Luxury loaf, pork",NA,SR
110853,172932,"Mother's loaf, pork",NA,SR
110854,172933,"Picnic loaf, pork, beef",NA,SR
110855,172934,"Pork sausage, link/patty, unprepared",NA,SR
110856,172935,"Salami, cooked, beef",NA,SR
110857,172936,"Salami, cooked, beef and pork",NA,SR
110858,172937,"Salami, cooked, turkey",NA,SR
110859,172938,"Salami, dry or hard, pork",NA,SR
110860,172939,"Sausage, smoked link sausage, pork and beef (nonfat dry milk added)",NA,SR
110861,172940,"Thuringer, cervelat, summer sausage, beef, pork",NA,SR
110862,172941,"Turkey breast, sliced, prepackaged",NA,SR
110863,172942,"Sausage, Vienna, canned, chicken, beef, pork",NA,SR
110864,172943,"Honey roll sausage, beef",NA,SR
110865,172944,"Oscar Mayer, Braunschweiger Liver Sausage (sliced)",NA,SR
110866,172945,"Oscar Mayer, Chicken Breast (honey glazed)",NA,SR
110867,172946,"Oscar Mayer, Ham (chopped with natural juice)",NA,SR
110868,172947,"Oscar Mayer, Salami (hard)",NA,SR
110869,172948,"Sausage, turkey, pork, and beef, low fat, smoked",NA,SR
110870,172949,"Frankfurter, beef, pork, and turkey, fat free",NA,SR
110871,172950,"Luncheon meat, pork, ham, and chicken, minced, canned, reduced sodium, added ascorbic acid, includes SPAM, 25% less sodium",NA,SR
110872,172951,"Luncheon meat, pork with ham, minced, canned, includes Spam (Hormel)",NA,SR
110873,172952,"Sausage, Italian, sweet, links",NA,SR
110874,172953,"Sausage, Polish, beef with chicken, hot",NA,SR
110875,172954,"Sausage, Polish, pork and beef, smoked",NA,SR
110876,172955,"Sausage, pork and beef, with cheddar cheese, smoked",NA,SR
110877,172956,"Bratwurst, beef and pork, smoked",NA,SR
110878,172957,"Bratwurst, chicken, cooked",NA,SR
110879,172958,"Bratwurst, pork, beef and turkey, lite, smoked",NA,SR
110880,172959,"Pastrami, beef, 98% fat-free",NA,SR
110881,172960,"Yachtwurst, with pistachio nuts, cooked",NA,SR
110882,172961,"Beerwurst, pork and beef",NA,SR
110883,172962,"Chicken breast, fat-free, mesquite flavor, sliced",NA,SR
110884,172963,"Chicken breast, oven-roasted, fat-free, sliced",NA,SR
110885,172964,"Frankfurter, pork",NA,SR
110886,172965,"Macaroni and cheese loaf, chicken, pork and beef",NA,SR
110887,172966,"Salami, Italian, pork and beef, dry, sliced, 50% less sodium",NA,SR
110888,172967,"Pate, truffle flavor",NA,SR
110889,172968,"Frankfurter, meat",NA,SR
110890,172969,"Scrapple, pork",NA,SR
110891,172970,"Bologna, chicken, turkey, pork",NA,SR
110892,172971,"Pork sausage, link/patty, fully cooked, microwaved",NA,SR
110893,172972,"Cereals, QUAKER, QUAKER MultiGrain Oatmeal, dry",NA,SR
110894,172973,"Cereals ready-to-eat, chocolate-flavored frosted puffed corn",NA,SR
110895,172974,"Cereals ready-to-eat, QUAKER, Toasted Multigrain Crisps",NA,SR
110896,172975,"Cereals ready-to-eat, QUAKER, QUAKER 100% Natural Granola with Oats, Wheat, Honey, and Raisins",NA,SR
110897,172976,"Cereals ready-to-eat, QUAKER, Low Fat 100% Natural Granola with Raisins",NA,SR
110898,172977,"Cereals, QUAKER, Instant Grits, Butter flavor, dry",NA,SR
110899,172978,"Cereals, Oat Bran, QUAKER, QUAKER/MOTHER'S Oat Bran, prepared with water, salt",NA,SR
110900,172979,"Cereals, QUAKER, QUAKER MultiGrain Oatmeal, prepared with water, no salt",NA,SR
110901,172980,"Cereals, QUAKER, QUAKER MultiGrain Oatmeal, prepared with water, salt",NA,SR
110902,172981,"Cereals ready-to-eat, HEALTH VALLEY, FIBER 7 Flakes",NA,SR
110903,172982,"Cereals ready-to-eat, MALT-O-MEAL, BERRY COLOSSAL CRUNCH",NA,SR
110904,172983,"Cereals ready-to-eat, MALT-O-MEAL, Crispy Rice",NA,SR
110905,172984,"Cereals ready-to-eat, MALT-O-MEAL, TOOTIE FRUITIES",NA,SR
110906,172985,"Cereals ready-to-eat, QUAKER, MOTHER'S PEANUT BUTTER BUMPERS Cereal",NA,SR
110907,172986,"Cereals ready-to-eat, QUAKER, MOTHER'S Toasted Oat Bran cereal",NA,SR
110908,172987,"Cereals ready-to-eat, QUAKER, Shredded Wheat, bagged cereal",NA,SR
110909,172988,"Cereals ready-to-eat, SUN COUNTRY, KRETSCHMER Wheat Germ, Regular",NA,SR
110910,172989,"Cereals, QUAKER, Quick Oats, Dry",NA,SR
110911,172990,"Cereals ready-to-eat, MALT-O-MEAL, Frosted Flakes",NA,SR
110912,172991,"Cereals, QUAKER, Instant Oatmeal, Raisin and Spice, dry",NA,SR
110913,172992,"Cereals, QUAKER, Instant Grits, Redeye Gravy & Country Ham flavor, dry",NA,SR
110914,172993,"Cereals, QUAKER, Instant Grits Product with American Cheese Flavor, dry",NA,SR
110915,172994,"Cereals, QUAKER, Instant Grits, Ham 'n' Cheese flavor, dry",NA,SR
110916,172995,"Cereals ready-to-eat, MALT-O-MEAL, HONEY GRAHAM SQUARES",NA,SR
110917,172996,"Cereals ready-to-eat, MALT-O-MEAL, Raisin Bran Cereal",NA,SR
110918,172997,"Cereals ready-to-eat, MALT-O-MEAL, Blueberry MUFFIN TOPS Cereal",NA,SR
110919,172998,"Cereals, MALT-O-MEAL, Farina Hot Wheat Cereal, dry",NA,SR
110920,172999,"Cereals, MALT-O-MEAL, Maple & Brown Sugar Hot Wheat Cereal, dry",NA,SR
110921,173000,"Cereals ready-to-eat, MALT-O-MEAL, Frosted Mini SPOONERS",NA,SR
110922,173001,"Cereals ready-to-eat, MALT-O-MEAL, Fruity DYNO-BITES",NA,SR
110923,173002,"Cereals ready-to-eat, RALSTON Enriched Wheat Bran flakes",NA,SR
110924,173003,"Cereals ready-to-eat, RALSTON Corn Biscuits",NA,SR
110925,173004,"Cereals, MALT-O-MEAL, chocolate, prepared with water, without salt",NA,SR
110926,173005,"Cereals ready-to-eat, POST GREAT GRAINS Cranberry Almond Crunch",NA,SR
110927,173006,Rice and Wheat cereal bar,NA,SR
110928,173007,"Cereals ready-to-eat, QUAKER, QUAKER Honey Graham LIFE Cereal",NA,SR
110929,173008,"Cereals, CREAM OF WHEAT, 2 1/2 minute cook time, cooked with water, stove-top, without salt",NA,SR
110930,173009,"Cereals, CREAM OF WHEAT, 2 1/2 minute cook time, cooked with water, microwaved, without salt",NA,SR
110931,173010,"Cereals, CREAM OF WHEAT, 1 minute cook time, dry",NA,SR
110932,173011,"Cereals, CREAM OF WHEAT, 1 minute cook time, cooked with water, stove-top, without salt",NA,SR
110933,173012,"Cereals, CREAM OF WHEAT, 1 minute cook time, cooked with water, microwaved, without salt",NA,SR
110934,173013,"Cereals ready-to-eat, QUAKER, Cap'n Crunch's OOPS! All Berries Cereal",NA,SR
110935,173014,"Cereals ready-to-eat, QUAKER Oatmeal Squares, Golden Maple",NA,SR
110936,173015,"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS with vanilla bunches",NA,SR
110937,173016,"Cereals, QUAKER, Instant Oatmeal, Cinnamon Spice, reduced sugar",NA,SR
110938,173017,"Cereals ready-to-eat, NATURE'S PATH, Organic FLAX PLUS flakes",NA,SR
110939,173018,"Cereals ready-to-eat, BARBARA'S PUFFINS, original",NA,SR
110940,173019,"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, with real strawberries",NA,SR
110941,173020,"Cereals ready-to-eat, POST HONEY BUNCHES OF OATS with cinnamon bunches",NA,SR
110942,173021,"Figs, raw",NA,SR
110943,173022,"Figs, canned, water pack, solids and liquids",NA,SR
110944,173023,"Figs, canned, light syrup pack, solids and liquids",NA,SR
110945,173024,"Figs, canned, heavy syrup pack, solids and liquids",NA,SR
110946,173025,"Figs, canned, extra heavy syrup pack, solids and liquids",NA,SR
110947,173026,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, extra light syrup, solids and liquids",NA,SR
110948,173027,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, light syrup, solids and liquids",NA,SR
110949,173028,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, heavy syrup, solids and liquids",NA,SR
110950,173029,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, extra heavy syrup, solids and liquids",NA,SR
110951,173030,"Gooseberries, raw",NA,SR
110952,173031,"Gooseberries, canned, light syrup pack, solids and liquids",NA,SR
110953,173032,"Goji berries, dried",NA,SR
110954,173033,"Grapefruit, raw, pink and red and white, all areas",NA,SR
110955,173034,"Grapefruit, raw, white, Florida",NA,SR
110956,173035,"Grapefruit, sections, canned, water pack, solids and liquids",NA,SR
110957,173036,"Grapefruit, sections, canned, juice pack, solids and liquids",NA,SR
110958,173037,"Grapefruit, sections, canned, light syrup pack, solids and liquids",NA,SR
110959,173038,"Grapefruit juice, pink or red, with added calcium",NA,SR
110960,173039,"Grapefruit juice, white, raw",NA,SR
110961,173040,"Grapes, muscadine, raw",NA,SR
110962,173041,"Grape juice, canned or bottled, unsweetened, with added ascorbic acid",NA,SR
110963,173042,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",NA,SR
110964,173043,"Groundcherries, (cape-gooseberries or poha), raw",NA,SR
110965,173044,"Guavas, common, raw",NA,SR
110966,173045,"Guavas, strawberry, raw",NA,SR
110967,173046,"Beef, top loin petite roast, boneless, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted",NA,SR
110968,173047,"Beef, top loin petite roast, boneless, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",NA,SR
110969,173048,"Beef, top loin petite roast, boneless, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",NA,SR
110970,173049,"Beef, top loin petite roast/filet, boneless, separable lean only, trimmed to 1/8"" fat, all grades, raw",NA,SR
110971,173050,"Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",NA,SR
110972,173051,"Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",NA,SR
110973,173052,"Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",NA,SR
110974,173053,"Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",NA,SR
110975,173054,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",NA,SR
110976,173055,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",NA,SR
110977,173056,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",NA,SR
110978,173057,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",NA,SR
110979,173058,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",NA,SR
110980,173059,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",NA,SR
110981,173060,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",NA,SR
110982,173061,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",NA,SR
110983,173062,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, select, raw",NA,SR
110984,173063,"Beef, top loin filet, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",NA,SR
110985,173064,"Beef, top loin filet, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",NA,SR
110986,173065,"Beef, top loin filet, boneless, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",NA,SR
110987,173066,"Beef, top loin petite roast/filet, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, raw",NA,SR
110988,173067,"Beef, top loin petite roast/filet, boneless, separable lean and fat, trimmed to 1/8"" fat, select, raw",NA,SR
110989,173068,"Beef, Australian, imported, grass-fed, ground, 85% lean / 15% fat, raw",NA,SR
110990,173069,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",NA,SR
110991,173070,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",NA,SR
110992,173071,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",NA,SR
110993,173072,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw",NA,SR
110994,173073,"Beef, New Zealand, imported, brisket point end, separable lean only, cooked, braised",NA,SR
110995,173074,"Beef, New Zealand, imported, brisket point end, separable lean only, raw",NA,SR
110996,173075,"Beef, New Zealand, imported, chuck eye roll, separable lean only, raw",NA,SR
110997,173076,"Beef, New Zealand, imported, chuck eye roll, separable lean only, cooked, braised",NA,SR
110998,173077,"Beef, New Zealand, imported, flank, separable lean only, cooked, braised",NA,SR
110999,173078,"Beef, New Zealand, imported, flank, separable lean only, raw",NA,SR
111000,173079,"Beef, New Zealand, imported, flat, separable lean only, cooked, braised",NA,SR
111001,173080,"Beef, New Zealand, imported, flat, separable lean only, raw",NA,SR
111002,173081,"Beef, New Zealand, imported, variety meats and by-products, heart, cooked, boiled",NA,SR
111003,173082,"Beef, New Zealand, imported, intermuscular fat, cooked",NA,SR
111004,173083,"Beef, New Zealand, imported, intermuscular fat, raw",NA,SR
111005,173084,"Beef, New Zealand, imported, variety meats and by-products, kidney, cooked, boiled",NA,SR
111006,173085,"Beef, New Zealand, imported, knuckle, cooked, fast fried",NA,SR
111007,173086,"Beef, New Zealand, imported, manufacturing beef, raw",NA,SR
111008,173087,"Beef, New Zealand, imported, oyster blade, separable lean only, cooked, braised",NA,SR
111009,173088,"Beef, New Zealand, imported, oyster blade, separable lean only, raw",NA,SR
111010,173089,"Beef, New Zealand, imported, ribs prepared, cooked, fast roasted",NA,SR
111011,173090,"Beef, New Zealand, imported, subcutaneous fat, cooked",NA,SR
111012,173091,"Beef, New Zealand, imported, subcutaneous fat, raw",NA,SR
111013,173092,"Beef, New Zealand, imported, sweetbread, cooked, boiled",NA,SR
111014,173093,"Beef, New Zealand, imported, sweetbread, raw",NA,SR
111015,173094,"Beef, New Zealand, imported, tenderloin, separable lean only, cooked, fast fried",NA,SR
111016,173095,"Beef, New Zealand, imported, variety meats and by-products, tripe cooked, boiled",NA,SR
111017,173096,"Beef, New Zealand, imported, variety meats and by-products, tripe uncooked, raw",NA,SR
111018,173097,"Beef, New Zealand, imported, bolar blade, separable lean and fat, cooked, fast roasted",NA,SR
111019,173098,"Beef, New Zealand, imported, bolar blade, separable lean and fat, raw",NA,SR
111020,173099,"Beef, New Zealand, imported, chuck eye roll, separable lean and fat, cooked, braised",NA,SR
111021,173100,"Beef, New Zealand, imported, chuck eye roll, separable lean and fat, raw",NA,SR
111022,173101,"Beef, New Zealand, imported, cube roll, separable lean and fat, cooked, fast roasted",NA,SR
111023,173102,"Beef, New Zealand, imported, cube roll, separable lean and fat, raw",NA,SR
111024,173103,"Beef, New Zealand, imported, flat, separable lean and fat, raw",NA,SR
111025,173104,"Beef, New Zealand, imported, hind shin, separable lean and fat, cooked, braised",NA,SR
111026,173105,"Beef, New Zealand, imported, hind shin, separable lean and fat, raw",NA,SR
111027,173106,"Beef, New Zealand, imported, oyster blade, separable lean and fat, cooked, braised",NA,SR
111028,173107,"Beef, New Zealand, imported, striploin, separable lean and fat, raw",NA,SR
111029,173108,"Beef, New Zealand, imported, tenderloin, separable lean and fat, cooked, fast fried",NA,SR
111030,173109,"Beef, New Zealand, imported, tenderloin, separable lean and fat, raw",NA,SR
111031,173110,"Beef, ground, 93% lean meat / 7% fat, raw",NA,SR
111032,173111,"Beef, ground, 97% lean meat / 3% fat, raw",NA,SR
111033,173112,"Beef, ground, 97% lean meat / 3% fat, patty, cooked, broiled",NA,SR
111034,173113,"Beef, ground, 97% lean meat /3% fat, patty, cooked, pan-broiled",NA,SR
111035,173114,"Beef, ground, 97% lean meat / 3% fat, loaf, cooked, baked",NA,SR
111036,173115,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",NA,SR
111037,173116,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, choice, raw",NA,SR
111038,173117,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",NA,SR
111039,173118,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",NA,SR
111040,173119,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",NA,SR
111041,173120,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, select, raw",NA,SR
111042,173121,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, select, raw",NA,SR
111043,173122,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, select, raw",NA,SR
111044,173123,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",NA,SR
111045,173124,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, select, raw",NA,SR
111046,173125,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, all grades, raw",NA,SR
111047,173126,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, choice, raw",NA,SR
111048,173127,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, select, raw",NA,SR
111049,173128,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",NA,SR
111050,173129,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, select, raw",NA,SR
111051,173130,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",NA,SR
111052,173131,"Snacks, popcorn, microwave, 94% fat free",NA,SR
111053,173132,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Double Chocolate Nut Bar",NA,SR
111054,173133,"Snacks, M&M MARS, KUDOS Whole Grain Bars, peanut butter",NA,SR
111055,173134,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Honey Nut Oat Bar",NA,SR
111056,173135,"Snacks, M&M MARS, KUDOS Whole Grain Bar, M&M's milk chocolate",NA,SR
111057,173136,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Energy Bar, all flavors",NA,SR
111058,173137,"Formulated bar, POWER BAR, chocolate",NA,SR
111059,173138,"Formulated bar, MARS SNACKFOOD US, COCOAVIA, Chocolate Blueberry Snack Bar",NA,SR
111060,173139,"Formulated bar, SLIM-FAST OPTIMA meal bar, milk chocolate peanut",NA,SR
111061,173140,"Snacks, soy chips or crisps, salted",NA,SR
111062,173141,"Popcorn, microwave, regular (butter) flavor, made with palm oil",NA,SR
111063,173142,"Snacks, plantain chips, salted",NA,SR
111064,173143,"Tortilla chips, yellow, plain, salted",NA,SR
111065,173144,"Snacks, granola bar, KASHI GOLEAN, crunchy, mixed flavors",NA,SR
111066,173145,"Snacks, granola bar, chewy, reduced sugar, all flavors",NA,SR
111067,173146,"Snacks, granola bites, mixed flavors",NA,SR
111068,173147,"Snacks, pita chips, salted",NA,SR
111069,173148,"Snacks, granola bars, soft, almond, confectioners coating",NA,SR
111070,173149,"Formulated bar, high fiber, chewy, oats and chocolate",NA,SR
111071,173150,"Snacks, bagel chips, plain",NA,SR
111072,173151,"Snacks, NUTRI-GRAIN FRUIT AND NUT BAR",NA,SR
111073,173152,"Snacks, yucca (cassava) chips, salted",NA,SR
111074,173153,"Snacks, granola bar, GENERAL MILLS, NATURE VALLEY, CHEWY TRAIL MIX",NA,SR
111075,173154,"Snacks, granola bar, QUAKER, DIPPS, all flavors",NA,SR
111076,173155,"Snacks, brown rice chips",NA,SR
111077,173156,"Snack, Pretzel, hard chocolate coated",NA,SR
111078,173157,"Snacks, peas, roasted, wasabi-flavored",NA,SR
111079,173158,"Formulated Bar, SOUTH BEACH protein bar",NA,SR
111080,173159,"Snack, BALANCE, original bar",NA,SR
111081,173160,"Snacks, shrimp cracker",NA,SR
111082,173161,Rice crackers,NA,SR
111083,173162,"Beverages, MONSTER energy drink, low carb",NA,SR
111084,173163,"Beverages, Whiskey sour mix, powder",NA,SR
111085,173164,"Alcoholic beverage, whiskey sour, prepared with water, whiskey and powder mix",NA,SR
111086,173165,"Beverages, THE COCA-COLA COMPANY, NOS energy drink, Original, grape, loaded cherry, charged citrus, fortified with vitamins B6 and B12",NA,SR
111087,173166,"Beverages, water, bottled, yumberry, pomegranate with anti-oxidants, zero calories",NA,SR
111088,173167,"Beverages, ABBOTT, EAS whey protein powder",NA,SR
111089,173168,"Alcoholic beverage, creme de menthe, 72 proof",NA,SR
111090,173169,"Beverages, NESTLE, Boost plus, nutritional drink, ready-to-drink",NA,SR
111091,173170,"Beverages, SLIMFAST, Meal replacement,  High Protein Shake, Ready-To-Drink, 3-2-1 plan",NA,SR
111092,173171,"Beverages, UNILEVER, SLIMFAST, meal replacement, regular, ready-to-drink,  3-2-1 Plan",NA,SR
111093,173172,"Beverages, UNILEVER, SLIMFAST Shake Mix, powder, 3-2-1 Plan",NA,SR
111094,173173,"Beverages, FUZE, orange mango, fortified with vitamins A, C, E, B6",NA,SR
111095,173174,"Beverages, UNILEVER, SLIMFAST Shake Mix, high protein, whey powder, 3-2-1 Plan,",NA,SR
111096,173175,"Beverages, Acai berry drink, fortified",NA,SR
111097,173176,"Alcoholic beverage, wine, dessert, sweet",NA,SR
111098,173177,"Beverages, Whey protein powder isolate",NA,SR
111099,173178,"Beverages, Orange juice, light, No pulp",NA,SR
111100,173179,"Beverages, The COCA-COLA company, Hi-C Flashin' Fruit Punch",NA,SR
111101,173180,"Beverages, Protein powder whey based",NA,SR
111102,173181,"Beverages, Protein powder soy based",NA,SR
111103,173182,"Beverages, rich chocolate, powder",NA,SR
111104,173183,"Beverages, GEROLSTEINER BRUNNEN GmbH & Co. KG (Gerolsteiner), naturally sparkling, mineral bottled water",NA,SR
111105,173184,"Beverages, chocolate malt, powder, prepared with fat free milk",NA,SR
111106,173185,"Alcoholic beverage, wine, table, all",NA,SR
111107,173186,"Beverages, V8 SPLASH Smoothies, Peach Mango",NA,SR
111108,173187,"Beverages, chocolate almond milk, unsweetened, shelf-stable, fortified with vitamin D2 and E",NA,SR
111109,173188,"Beverages, The COCA-COLA company, Glaceau Vitamin Water, Revive Fruit Punch, fortified",NA,SR
111110,173189,"Beverages, MINUTE MAID, Lemonada, Limeade",NA,SR
111111,173190,"Alcoholic beverage, wine, table, red",NA,SR
111112,173191,"Alcoholic Beverage, wine, table, red, Barbera",NA,SR
