thalos_id,calories,protein,fat,carbs
103907,55,0.41,0.08,14.1
103908,62,0.39,0.07,15.8
103909,48,0.43,0.09,12.41
103910,48,0.69,0.23,11.29
103911,180,1.45,14.24,12.2
103912,134,1.34,2.15,29.61
103913,133,1.41,6.69,20.12
103914,247,1.78,20.68,13.57
103915,164,1.99,10.62,15.25
103916,153,1.93,8.67,17.28
103917,251,1.78,19.48,17.54
103918,133,1.95,6.34,17.49
103919,137,1.86,6.48,18.11
103920,240,1.87,20.26,13.02
103921,158,2.08,10.37,14.61
103922,148,2.03,8.45,16.57
103923,244,1.87,19.1,16.95
103924,328,8.82,15.02,39.83
103925,155,1.95,14.18,8.45
103926,145,1.87,13.09,8.09
103927,246,0.33,0.06,60.6
103928,105,0.5,5.79,12.79
103929,30,0.54,0.12,7.04
103930,106,0.81,0.06,25.4
103931,30,0.12,0.01,7.35
103932,110,0.79,0.05,27.12
103933,51,0.29,0.26,12.1
103934,50,0.16,0.12,12.46
103935,46,0.12,0.18,11.16
103936,45,0.27,0.12,10.91
103937,46,0.1,0.13,11.3
103938,48,0.09,0.25,11.34
103939,48,0.12,0.17,11.49
103940,38,0.3,0.6,7.8
103941,42,0.46,0.2,9.47
103942,32,0,0.34,7.26
103943,66,0.18,0.28,15.73
103944,62,0.37,0.13,14.77
103945,57,0.17,0.15,14.51
103946,51,0.39,0.05,13.6
103947,53,0.36,0.12,12.87
103948,54,0.15,0.29,13.13
103949,71,0.61,0.03,17.45
103950,23,0.42,0.14,5.17
103951,30,0.61,0.15,7.55
103952,54,0.61,0.35,12.67
103953,76,6.23,0.44,12.2
103954,60,1.45,1.06,11.56
103955,51,0.6,0.24,11.88
103956,53,2.61,0.61,9.71
103957,50,0.48,0.27,11.66
103958,51,0.11,0.06,13.12
103959,56,0.17,0.45,13.63
103960,74,0.26,0.13,18.01
103961,65,0.33,0.11,15.64
103962,48,0.3,0.07,13.3
103963,51,0.11,0.06,13.12
103964,49,0.1,0.57,11.61
103965,57,0.17,0.15,14.51
103966,69,0.16,0.06,17.39
103967,60,0.11,0.01,15.76
103968,59,0.11,0.17,14.93
103969,21,0,0,0.93
103970,68,0.68,0.21,16.44
103971,68,0.68,0.21,16.44
103972,68,0.68,0.21,16.44
103973,78,1.07,0.41,17.96
103974,76,1.87,1.83,13.36
103975,59,0.98,0.23,13.69
103976,59,0.98,0.23,13.69
103977,69,1.48,0.48,15.31
103978,69,2.1,1.84,11.29
103979,75,2.63,1.06,14.14
103980,82,2.26,0.99,16.44
103981,41,0.2,0.2,10.8
103982,37,0,0,10.3
103983,91,1,0.2,21.34
103984,91,1,0.2,21.34
103985,65,0.94,0.33,14.48
103986,65,0.94,0.33,14.48
103987,42,0.3,0.2,10.8
103988,44,0.3,0.1,11.6
103989,100,1,0.2,23.52
103990,60,0.82,0.38,14.98
103991,47,0,0.1,11.7
103992,47,0,0.1,11.7
103993,62,0,0,15.38
103994,47,0,0.1,11.7
103995,43,0,0,11.86
103996,47,0.3,0.1,11.4
103997,69,1.56,1.48,12.7
103998,86,1.76,0.98,17.58
103999,380,14.29,4,71.82
104000,126,1.87,4.25,20.45
104001,93,1.95,0.1,21.45
104002,93,1.95,0.1,21.45
104003,126,1.87,4.25,20.45
104004,126,1.87,4.25,20.45
104005,126,1.87,4.25,20.45
104006,93,1.95,0.1,21.46
104007,126,1.87,4.25,20.45
104008,131,1.86,4.84,20.45
104009,123,1.9,3.99,20.45
104010,116,1.87,3.18,20.48
104011,126,2.39,4.28,20.08
104012,126,2.39,4.28,20.08
104013,93,2.49,0.13,21.07
104014,131,2.37,4.87,20.07
104015,123,2.41,4.02,20.07
104016,116,2.38,3.21,20.1
104017,94,1.34,4.35,12.91
104018,94,1.34,4.35,12.91
104019,60,1.39,0.2,13.55
104020,126,1.87,4.25,20.45
104021,126,2.39,4.28,20.08
104022,93,2.49,0.13,21.07
104023,126,2.39,4.28,20.08
104024,131,2.37,4.87,20.07
104025,123,2.41,4.02,20.07
104026,116,2.38,3.21,20.1
104027,126,1.87,4.25,20.45
104028,126,1.87,4.25,20.45
104029,93,1.95,0.1,21.46
104030,131,1.86,4.84,20.45
104031,123,1.9,3.99,20.45
104032,116,1.87,3.18,20.48
104033,126,1.87,4.25,20.45
104034,115,2.09,3.71,18.75
104035,85,1.7,0.1,19.89
104036,74,2.46,0.93,14.45
104037,74,2.46,0.93,14.45
104038,72,1.34,1.02,14.62
104039,532,6.39,33.98,53.83
104040,532,6.39,33.98,53.83
104041,487,6.51,31.06,55.92
104042,487,6.51,31.06,55.92
104043,487,6.51,31.06,55.92
104044,487,6.51,31.06,55.92
104045,532,6.39,33.98,53.83
104046,487,6.51,31.06,55.92
104047,487,6.51,31.06,55.92
104048,487,6.51,31.06,55.92
104049,487,6.51,31.06,55.92
104050,543,4.61,35.17,55.21
104051,542,4.59,35.07,55.05
104052,469,5,18.2,71.4
104053,467,4.97,18.11,71.04
104054,482,7.03,20.59,67.13
104055,502,4.56,26.14,64.76
104056,537,6.25,30.3,59.66
104057,559,6.71,35.32,53.43
104058,559,6.71,35.32,53.43
104059,469,5,18.2,71.4
104060,467,4.97,18.11,71.04
104061,469,5,18.2,71.4
104062,522,6.7,34.4,53.3
104063,517,6.63,34.06,52.77
104064,517,6.63,34.06,52.77
104065,495,4.72,26.56,59.2
104066,168,7.13,9.63,13.51
104067,206,6.66,14.34,12.99
104068,168,7.13,9.63,13.51
104069,173,7.44,10.36,12.88
104070,169,6.91,9.79,13.54
104071,167,7.3,9.6,13.12
104072,178,6.8,10.98,13.31
104073,183,7.1,11.58,12.74
104074,225,2.5,14.07,23.23
104075,225,2.5,14.07,23.23
104076,198,1.93,13.1,18.5
104077,166,2.02,9.16,19.34
104078,158,2.75,5.48,25.55
104079,312,3.43,14.73,41.44
104080,289,3.49,14.04,37.2
104081,225,2.5,14.07,23.23
104082,166,2.02,9.16,19.34
104083,260,3.33,14.22,29.76
104084,181,4.55,10.29,17.67
104085,241,5.2,10.78,30.79
104086,221,4.66,11.42,24.87
104087,260,3.33,14.22,29.76
104088,221,4.66,11.42,24.87
104089,241,5.2,10.78,30.79
104090,197,1.92,13.03,18.4
104091,213,1.87,15.2,17.91
104092,185,1.96,11.52,18.76
104093,197,1.92,13.03,18.4
104094,173,1.72,11.77,15.6
104095,217,2.62,11.48,28.23
104096,272,2.58,17.04,28.88
104097,295,6.03,19.87,24.47
104098,272,2.58,17.04,28.88
104099,295,6.03,19.87,24.47
104100,218,2.64,11.54,28.4
104101,190,1.94,12.27,18.57
104102,223,5.1,15.49,16.18
104103,217,2.62,11.48,28.23
104104,217,2.62,11.48,28.23
104105,249,6.04,15.2,23.96
104106,151,2.12,7.45,19.53
104107,199,6.07,12.4,16.34
104108,215,7.64,13.68,15.52
104109,199,6.07,12.4,16.34
104110,114,2.15,4.07,17.6
104111,89,1.65,2.82,14.65
104112,81,1.46,2.78,12.78
104113,106,1.97,5.01,13.29
104114,114,2.15,4.07,17.6
104115,145,4.41,7.28,15.98
104116,100,1.86,3.78,15.14
104117,114,2.15,4.07,17.6
104118,138,2.07,7.22,16.77
104119,120,1.8,6.3,14.48
104120,77,2.14,1.89,13.2
104121,117,2.05,6.7,12.63
104122,117,2.05,6.7,12.63
104123,148,4.32,9.62,11.54
104124,103,1.78,5.88,11.16
104125,106,1.97,5.01,13.29
104126,138,4.26,8.12,12.13
104127,94,1.72,4.53,11.69
104128,171,3.89,11.32,13.49
104129,237,1.9,15.46,24.4
104130,236,1.89,15.4,24.31
104131,166,2.02,9.16,19.34
104132,237,1.9,15.46,24.4
104133,187,2.03,9.17,26.1
104134,237,1.9,15.46,24.4
104135,237,1.9,15.46,24.4
104136,125,1.9,4.19,20.39
104137,131,2,5.44,19.05
104138,153,3.66,7.66,17.75
104139,160,4.32,8.26,17.4
104140,143,4.45,6.21,17.62
104141,142,3.68,6.34,18.09
104142,93,2.49,0.13,21.05
104143,125,2.41,4.22,20.01
104144,131,2.47,5.46,18.7
104145,153,4.09,7.69,17.43
104146,160,4.74,8.28,17.09
104147,143,4.85,6.23,17.33
104148,142,4.12,6.37,17.76
104149,175,3.04,11.35,15.37
104150,157,1.96,9.4,16.18
104151,111,2.72,4.46,15.13
104152,112,2.76,4.32,15.91
104153,111,2.72,4.46,15.13
104154,142,2.93,7.91,14.89
104155,102,2.95,3.46,15.02
104156,114,2.8,4.42,15.81
104157,94,2.79,2.35,15.49
104158,89,2.67,1.74,16
104159,108,2.92,3.22,17.17
104160,178,1.73,11.45,17.32
104161,168,1.51,11.14,15.81
104162,105,1.41,3.65,16.98
104163,107,1.46,3.49,17.86
104164,105,1.41,3.65,16.98
104165,140,1.59,7.53,16.8
104166,95,1.62,2.47,16.95
104167,108,1.44,3.56,17.86
104168,85,1.43,1.2,17.49
104169,81,1.38,0.58,17.94
104170,196,4.47,10.8,20.64
104171,218,4.37,6.34,36.39
104172,103,1.99,3.39,16.26
104173,87,1.71,3.29,12.89
104174,90,1.51,4.71,10.53
104175,109,3.78,6.43,8.81
104176,122,1.3,0.35,31.8
104177,144,1.26,3.24,30.87
104178,122,1.3,0.35,31.89
104179,141,1.27,2.88,30.88
104180,138,1.27,2.53,30.88
104181,531,2.28,29.59,63.84
104182,191,1.42,3.03,39.62
104183,269,1.24,13.94,34.72
104184,299,2.54,0.52,71.22
104185,141,1.57,2.95,27.55
104186,166,1.5,2.99,33.59
104187,498,2.3,24.9,68.1
104188,22,2.2,0.13,4.33
104189,48,2.3,2.87,4.51
104190,22,3.17,0.49,2.85
104191,46,3.2,3.15,2.88
104192,19,1.8,0.2,3.74
104193,44,1.88,2.95,3.9
104194,32,3.02,0.61,5.42
104195,34,3.24,0.65,5.81
104196,36,2.96,0.41,7.08
104197,58,3.15,3.37,5.65
104198,58,3.15,3.37,5.65
104199,58,2.88,2.94,6.88
104200,61,3.14,3.76,5.64
104201,54,3.16,2.99,5.65
104202,61,2.88,3.3,6.87
104203,55,2.89,2.58,6.88
104204,32,2.6,0.7,5.5
104205,58,2.72,3.47,5.73
104206,45,2.7,0.7,9.2
104207,71,2.82,3.47,9.58
104208,21,0.98,0.07,4.06
104209,77,4,3.41,7.49
104210,37,1.12,2.72,2.98
104211,37,2.97,0.97,5.16
104212,37,2.92,0.71,5.75
104213,58,2.89,3.4,5.02
104214,58,2.89,3.4,5.02
104215,59,2.84,3.24,5.59
104216,41,1.32,2.82,2.71
104217,43,2.92,1.49,4.42
104218,46,3.13,1.6,4.74
104219,44,2.93,1.21,5.28
104220,69,3.05,4.29,4.61
104221,69,3.05,4.29,4.61
104222,66,2.85,3.72,5.14
104223,54,3.11,3.22,4.85
104224,27,2.86,0.42,4.67
104225,29,3.07,0.45,5.01
104226,19,2.26,0.25,3.1
104227,53,2.99,3.18,4.87
104228,53,2.99,3.18,4.87
104229,41,2.21,2.79,3.02
104230,42,2.24,2.93,3.01
104231,23,1.43,0.25,4.48
104232,27,2.85,0.62,2.41
104233,33,3.41,0.7,3.1
104234,34,4,0.87,4.79
104235,23,2.81,0.5,3.4
104236,63,3.31,4.1,3.01
104237,55,3.33,3.26,3.02
104238,59,3.32,3.68,3.01
104239,59,3.32,3.68,3.01
104240,56,3.89,3.39,4.65
104241,45,2.74,3.04,3.31
104242,59,3.88,3.75,4.65
104243,53,3.9,3.03,4.66
104244,49,2.73,3.4,3.3
104245,42,2.74,2.68,3.31
104246,90,2.39,6.09,6.11
104247,128,5.72,8.64,7.13
104248,130,7.05,7.59,9.86
104249,101,5.42,7.02,4.28
104250,89,4.1,4.33,8.79
104251,68,5.19,3.51,6.98
104252,20,1.14,0.23,4.35
104253,29,3.34,0.42,4.96
104254,42,1.11,2.77,4.23
104255,42,1.11,2.77,4.23
104256,51,3.25,2.95,4.83
104257,11,2.3,0.1,1.29
104258,36,2.4,2.84,1.35
104259,56,3.49,2.74,6.47
104260,57,2.12,2.88,7.15
104261,39,2.57,0.34,6.27
104262,77,2.55,4.66,6.2
104263,41,2.67,0.35,6.51
104264,28,3.09,0.12,5.33
104265,63,2.6,3,6.33
104266,63,2.6,3,6.33
104267,50,3.01,2.66,5.18
104268,67,2.59,3.37,6.32
104269,60,2.61,2.62,6.33
104270,53,3,3.02,5.18
104271,47,3.02,2.3,5.19
104272,112,3.55,3.77,15.86
104273,107,4.14,3.6,15.06
104274,223,4.28,12.88,22.41
104275,26,1.2,0.76,4.67
104276,50,1.22,3.42,4.72
104277,82,4.26,4.54,6.08
104278,44,0.87,0.24,9.68
104279,212,1.25,15.74,17.62
104280,181,0.85,16.02,8.59
104281,86,0.94,4.67,10.15
104282,50,0.98,0.36,10.67
104283,39,0.81,0.47,7.9
104284,25,0.64,0.19,5.54
104285,76,0.95,3.38,10.36
104286,69,0.96,2.63,10.37
104287,72,0.96,3,10.36
104288,72,0.96,3,10.36
104289,61,0.79,3,7.67
104290,47,0.63,2.74,5.38
104291,64,0.78,3.36,7.67
104292,57,0.8,2.64,7.68
104293,50,0.62,3.1,5.38
104294,44,0.64,2.38,5.39
104295,97,0.9,2.78,17.32
104296,23,0.59,0.14,5.36
104297,45,0.58,2.69,5.21
104298,49,0.57,3.05,5.2
104299,42,0.59,2.33,5.21
104300,25,0.72,0.06,5.91
104301,40,0.95,0.15,9.28
104302,67,3.3,0.39,12.84
104303,58,2.97,0.37,11.06
104304,46,2.56,0.5,8.45
104305,89,3.22,3.03,12.47
104306,89,3.22,3.03,12.47
104307,80,2.89,2.9,10.74
104308,68,2.49,3.03,8.21
104309,56,1.08,2.82,7.86
104310,52,1.05,2.84,6.77
104311,26,1,0.1,6.5
104312,37,0.89,0.35,8.82
104313,59,0.87,2.88,8.57
104314,78,3.4,2.26,12.14
104315,115,1.58,4.53,17.14
104316,115,1.58,4.53,17.14
104317,82,1.64,0.39,17.98
104318,115,1.58,4.53,17.14
104319,115,1.58,4.53,17.14
104320,82,1.64,0.39,17.98
104321,115,1.58,4.53,17.14
104322,187,1.18,3.48,37.69
104323,124,1.58,4.35,20.05
104324,91,1.64,0.2,21.04
104325,124,1.58,4.35,20.05
104326,99,1.89,2.56,17.22
104327,192,2.27,9.39,37.45
104328,529,2.92,32.19,56.54
104329,192,2.27,9.39,37.45
104330,156,1.49,9.42,16.35
104331,305,1.92,23.93,31.63
104332,192,2.27,9.39,37.45
104333,191,2.26,9.35,37.3
104334,240,2.12,15.6,34.87
104335,192,2.27,9.39,37.45
104336,72,1.1,4.7,6.86
104337,20,0.82,0.31,4.04
104338,50,1.08,3.42,4.71
104339,50,1.08,3.42,4.71
104340,43,0.82,3.04,3.23
104341,110,2.7,4.97,14.1
104342,39,0.78,2.8,3.37
104343,216,3.68,12.84,21.78
104344,40,1,0.18,9.09
104345,258,14.11,2.97,55.76
104346,23,0.86,0.29,4.32
104347,23,0.86,0.29,4.32
104348,22,0.93,0.31,3.87
104349,22,0.93,0.31,3.87
104350,22,0.6,0.1,4.59
104351,109,1.08,0.32,27.1
104352,101,1.04,0.1,27.4
104353,92,2.5,0.3,19.79
104354,34,1.44,0.19,6.74
104355,17,0.71,0.14,3.7
104356,34,1.44,0.19,6.74
104357,34,1.44,0.19,6.74
104358,11,1.16,0.68,0.72
104359,30,0.62,0.91,4.87
104360,38,1.13,0.89,6.36
104361,38,1.13,0.89,6.36
104362,74,1.03,0.66,16.58
104363,51,1.41,1.48,8.05
104364,46,1.52,1.2,7.45
104365,51,1.41,1.48,8.06
104366,24,1.2,0.3,5.31
104367,75,1.15,6.57,3.56
104368,172,0.82,0.63,40.77
104369,11,1.21,0.71,0.75
104370,95,1.25,0.23,22.04
104371,128,1.36,1.05,28.22
104372,266,3.96,24.78,7.24
104373,127,1.02,10.79,6.89
104374,122,0.52,10.18,6.35
104375,19,0.65,0.41,3.64
104376,70,1.21,4.68,6.39
104377,34,0.63,0.33,7.65
104378,35,0.64,0.33,7.67
104379,201,8.46,6.8,26.54
104380,199,9.44,6.99,24.67
104381,30,1.19,0.26,5.83
104382,30,3.04,0.18,5.94
104383,23,3.99,0.69,2.1
104384,53,2.89,0.34,11.95
104385,20,2.2,0.12,3.88
104386,30,3.04,0.18,5.94
104387,40,1.97,0.28,7.41
104388,43,1.61,0.17,9.56
104389,31,2.95,0.3,6.09
104390,43,3.38,0.3,8.95
104391,31,0.96,0.23,6.38
104392,13,1.5,0.2,2.18
104393,34,1.24,0.21,6.79
104394,16,1.32,0.09,3.33
104395,25,1.92,0.28,4.97
104396,17,0.49,0.16,3.32
104397,31,1.24,0.2,7.3
104398,23,3.15,0.64,2.65
104399,30,3.27,0.73,4.35
104400,23,2.13,0.52,3.67
104401,86,3.27,1.35,18.7
104402,16,0.62,0.18,2.95
104403,25,0.98,0.18,5.88
104404,143,6.62,0.38,28.2
104405,38,0.72,0.09,8.82
104406,27,1.7,0.1,6.2
104407,20,0.92,0.1,3.69
104408,18,0.88,0.11,3.26
104409,25,2.58,0.66,3.65
104410,21,1.31,0.21,3.43
104411,31,2.9,0.35,4.13
104412,32,1.83,0.19,7.34
104413,38,0.86,0.08,8.46
104414,36,2.97,0.79,6.33
104415,81,5.42,0.4,14.45
104416,34,1.39,0.4,7.66
104417,27,0.81,0.12,5.72
104418,23,0.72,0.11,4.78
104419,31,0.9,0.13,6.65
104420,27,1.66,0.45,5.35
104421,16,0.68,0.1,3.4
104422,37,1.08,0.16,8.62
104423,41,3.51,0.49,7.94
104424,42,2.8,0.2,7.55
104425,19,1.01,0.27,3.88
104426,17,1.21,0.32,3.11
104427,28,0.9,0.1,6.43
104428,28,0.72,0.16,6.3
104429,17,0.49,0.16,3.32
104430,270,5.83,22.82,10.38
104431,123,1.97,8.11,10.41
104432,159,0.88,11.78,12.35
104433,117,0.94,7.98,10.45
104434,45,0.79,0.8,8.93
104435,113,0.91,6.34,13.65
104436,56,0.47,0.18,12.22
104437,66,1.3,5.18,3.7
104438,120,0.46,9.96,6.19
104439,34,0.5,0.13,6.79
104440,24,1.07,0.2,4.58
104441,23,1.19,0.19,4.09
104442,54,1.29,3.39,5.5
104443,91,4.94,6.08,4.2
104444,50,3.4,2.31,3.88
104445,71,4.24,4.36,3.7
104446,84,2.77,6.31,3.44
104447,229,4.7,20.71,5.79
104448,48,2.75,2.26,4.35
104449,84,7.02,5.07,2.09
104450,93,11.32,4.33,2.65
104451,15,0,0,3.75
104452,21,2.36,0.13,4.16
104453,18,2.94,0.42,1.91
104454,19,2.14,0.65,2.46
104455,45,2.3,2.86,4.04
104456,45,2.3,2.86,4.04
104457,40,2.86,2.95,1.86
104458,41,2.09,3.18,2.39
104459,49,2.29,3.25,4.04
104460,42,2.31,2.48,4.05
104461,44,2.86,3.31,1.86
104462,37,2.87,2.59,1.87
104463,45,2.08,3.54,2.39
104464,38,2.09,2.82,2.4
104465,41,1.68,2.94,3.13
104466,103,6.05,0.34,19.26
104467,123,5.88,2.88,18.71
104468,122,5.86,2.86,18.62
104469,78,1.96,4.6,7.32
104470,42,2.05,0.29,7.7
104471,28,1.49,0.17,6.43
104472,24,1.04,0.39,4.11
104473,55,1.51,2.93,5.74
104474,64,2,2.93,7.48
104475,50,1.45,2.71,6.25
104476,46,1.02,2.93,4
104477,68,1.99,3.31,7.47
104478,61,2,2.56,7.48
104479,53,1.44,3.07,6.24
104480,47,1.46,2.35,6.26
104481,50,1.01,3.29,3.99
104482,43,1.03,2.57,4
104483,22,1.12,0.46,4.32
104484,44,1.1,3,4.2
104485,48,1.09,3.36,4.19
104486,41,1.1,2.64,4.2
104487,223,4.04,12.86,22.86
104488,50,1.45,2.71,6.25
104489,116,9.8,6.93,6.08
104490,45,1.67,0.18,9.93
104491,31,0.91,0.14,7.21
104492,53,0.89,2.69,7
104493,67,1.63,2.82,9.65
104494,53,0.89,2.69,7
104495,53,0.84,2.79,6.79
104496,41,0.82,2.72,4.19
104497,123,1.04,2.77,26.26
104498,55,2.98,2.96,6.15
104499,45,3.51,0.31,9.3
104500,42,3.63,0.39,8.3
104501,67,3.42,2.96,9.03
104502,67,3.42,2.96,9.03
104503,64,3.53,2.92,8.06
104504,100,1.6,2.89,18.06
104505,14,1.56,0.21,2.26
104506,37,1.52,2.85,2.2
104507,32,1,0.24,6.63
104508,55,0.98,2.88,6.44
104509,58,0.97,3.26,6.43
104510,52,0.99,2.51,6.44
104511,58,1.26,2.86,6.85
104512,51,2.02,2.75,6.16
104513,16,1.32,0.09,3.32
104514,38,1.29,2.63,3.23
104515,26,1.99,0.29,5.16
104516,19,1.6,0.22,3.74
104517,49,1.94,2.93,5.02
104518,49,1.94,2.93,5.02
104519,41,1.57,2.76,3.64
104520,52,1.94,3.31,5.01
104521,46,1.95,2.56,5.02
104522,45,1.56,3.12,3.63
104523,38,1.58,2.4,3.64
104524,42,0.52,2.9,3.46
104525,62,1.42,3.22,8.32
104526,44,0.86,2.87,4.7
104527,119,3.11,5.43,17.73
104528,86,3.26,1.35,18.64
104529,81,2.54,0.67,19.24
104530,67,2.29,1.22,14.34
104531,88,2.23,3.74,13.93
104532,106,3.17,3.85,18.11
104533,101,2.48,3.2,18.69
104534,88,2.23,3.74,13.93
104535,109,3.17,4.21,18.1
104536,103,3.18,3.5,18.11
104537,105,2.47,3.55,18.68
104538,98,2.48,2.84,18.69
104539,91,2.22,4.1,13.92
104540,85,2.24,3.38,13.93
104541,72,1.74,0.42,18.13
104542,66,2.1,0.83,14.9
104543,88,2.04,3.55,14.48
104544,92,2.04,3.94,14.47
104545,85,2.05,3.16,14.48
104546,45,0.72,3.2,3.37
104547,27,1.05,0.19,6.3
104548,51,1.03,2.92,6.13
104549,37,1.06,2.62,3.2
104550,142,6.58,0.38,28.03
104551,88,1.45,2.91,13.8
104552,51,1.72,2.75,6.26
104553,88,1.57,3.05,14.74
104554,87,1.54,2.61,15.51
104555,39,3.61,0.43,5.15
104556,66,3.52,3.6,5
104557,66,3.52,3.6,5
104558,47,1.82,2.84,4.95
104559,70,3.5,4.05,5
104560,62,3.52,3.16,5.01
104561,44,2.4,0.2,8.15
104562,35,2.07,0.2,7.99
104563,29,1.62,0.24,6.39
104564,59,2.02,2.94,7.76
104565,59,2.02,2.94,7.76
104566,51,1.59,2.78,6.21
104567,49,1.06,3.11,4.21
104568,47,1.29,0.12,10.96
104569,73,1.26,3.11,10.64
104570,50,0.7,2.59,6.49
104571,63,2.09,3.21,8.37
104572,134,2.62,2.74,24.8
104573,92,1.29,2.84,16.47
104574,151,8.23,3.18,23.01
104575,150,8.19,3.17,22.9
104576,119,5.37,4.72,14.28
104577,84,5.63,0.42,15.01
104578,78,5.14,0.27,14.22
104579,68,4.47,0.8,11.36
104580,98,4.99,2.81,13.81
104581,106,5.47,3.06,14.58
104582,98,4.99,2.81,13.81
104583,89,4.35,3.33,11.03
104584,109,5.46,3.43,14.57
104585,102,5.48,2.68,14.58
104586,102,4.99,3.17,13.8
104587,95,5,2.45,13.82
104588,92,4.34,3.69,11.03
104589,86,4.36,2.97,11.04
104590,66,3.99,0.38,12.19
104591,93,3.88,3.56,11.84
104592,97,3.87,4,11.83
104593,89,3.89,3.11,11.85
104594,47,0.74,2.76,4.83
104595,55,0.92,2.78,6.71
104596,59,1.41,3.06,7.72
104597,28,1.35,0.37,6.24
104598,63,1.13,2.9,8.98
104599,89,2.65,2.71,14.88
104600,40,0.9,2.53,4.16
104601,44,2.91,0.21,7.84
104602,52,3.49,0.38,8.99
104603,66,2.83,2.85,7.62
104604,66,2.83,2.85,7.62
104605,73,3.4,2.91,8.74
104606,298,31.84,4.01,52.39
104607,41,3.51,0.49,7.94
104608,63,3.41,3.06,7.71
104609,21,1.3,0.35,4.1
104610,21,1.21,0.16,4.54
104611,47,1.27,3.33,3.99
104612,47,1.27,3.33,3.99
104613,43,1.18,2.71,4.41
104614,35,0.6,2.6,2.86
104615,51,1.26,3.75,3.98
104616,44,1.28,2.91,3.99
104617,46,1.18,3.06,4.4
104618,40,1.19,2.35,4.42
104619,49,0.65,2.8,6.26
104620,54,0.95,2.84,6.7
104621,78,1.38,0.09,19.22
104622,36,0.4,2.74,2.95
104623,325,40.44,7.61,41.22
104624,185,23.88,0.9,20.42
104625,92,4.3,0.5,19.25
104626,112,4.18,3.04,18.7
104627,109,3.52,5,13
104628,37,1.06,0.12,8.38
104629,59,1.04,2.66,8.14
104630,100,2.84,4.74,12.37
104631,65,2.85,0.15,13.05
104632,46,2.11,0.65,8.84
104633,86,2.78,2.69,12.68
104634,86,2.78,2.69,12.68
104635,68,2.06,3.18,8.59
104636,89,2.77,3.05,12.67
104637,83,2.78,2.33,12.68
104638,71,2.05,3.54,8.58
104639,64,2.07,2.83,8.59
104640,44,1.95,0.45,9.19
104641,68,1.9,3.2,8.93
104642,71,1.89,3.59,8.93
104643,64,1.91,2.81,8.94
104644,79,3.84,0.47,16.73
104645,100,3.74,3,16.25
104646,67,1.09,4.73,5.77
104647,97,1.44,3.64,15.11
104648,69,1.49,0.18,15.74
104649,23,2.35,0.17,4.54
104650,46,2.29,2.71,4.41
104651,28,1.76,0.34,5.59
104652,50,1.72,2.9,5.43
104653,50,2.07,0.3,9.93
104654,71,2.01,2.84,9.65
104655,60,4.25,1.86,7.72
104656,328,17.41,8.88,49.22
104657,160,5.33,5.94,22.28
104658,56,1.96,2.21,7.05
104659,106,2.54,6.96,8.37
104660,218,4.02,12.86,21.9
104661,228,7.84,17.2,10.38
104662,230,9.01,17.15,9.72
104663,241,8.82,15.93,16.5
104664,116,4.54,5.12,14.98
104665,404,7.37,27.14,33.55
104666,218,3.66,12.82,22.33
104667,183,4.8,14.98,8.15
104668,155,7.02,10.5,8.96
104669,90,6.16,4.84,6.34
104670,288,10.7,15,27.72
104671,222,4.63,12.91,21.9
104672,219,3.88,12.84,22.37
104673,352,4.19,19.82,39.94
104674,180,2.98,14.02,10.64
104675,203,5,16.01,9.82
104676,216,3.76,12.88,21.5
104677,85,3.48,4.32,8.87
104678,83,2.32,1.66,14.9
104679,92,3.69,4.71,9.28
104680,125,4.65,8.94,6.87
104681,47,1.41,0.24,10.07
104682,43,1.34,1.68,5.74
104683,239,3.81,15.81,20.45
104684,125,4.92,4.77,16.24
104685,86,1.6,5.27,8.81
104686,103,2.03,3.27,16.48
104687,117,2.98,5.05,15.72
104688,54,1.63,0.25,11
104689,65,0.8,0.08,16.28
104690,35,0.41,0.15,7.61
104691,111,1.7,0.91,25.7
104692,41,1.59,0.25,8.98
104693,46,0.8,0.21,10.15
104694,49,1.03,0.19,10.49
104695,15,1.1,0.5,2.4
104696,14,0.48,0.43,1.99
104697,130,0.37,0.47,35.06
104698,91,0.58,0.41,21.15
104699,41,0.81,0.16,9.74
104700,20,0.33,0.1,4.83
104701,48,1.18,0.69,11.29
104702,46,2.4,0.3,8.29
104703,69,4.25,3.38,5.3
104704,275,1.77,18.01,25.16
104705,48,1.6,0.17,11.04
104706,116,0.84,10.9,6.04
104707,145,1.03,15.32,3.84
104708,116,0.84,10.9,6.04
104709,141,1.15,12.9,4.96
104710,282,0.73,30.05,4.17
104711,12,1.29,0.76,0.8
104712,43,0.67,0.12,9.6
104713,22,0.8,0.4,4.56
104714,26,0.86,0.38,5.53
104715,14,0.48,0.43,1.99
104716,213,3.44,12.91,20.7
104717,34,0.56,0.1,7.68
104718,54,2.91,0.42,11.44
104719,46,0.94,0.21,10.18
104720,44,0.75,0.1,10.19
104721,292,2.23,10.9,46.13
104722,35,1,0.28,7.44
104723,20,0.52,0.37,3.9
104724,26,0.81,0.63,4.49
104725,74,2.1,4.76,5.7
104726,108,5.45,4.47,11.84
104727,78,1.41,4.72,7.83
104728,37,3.73,1.87,1.52
104729,38,1.12,0.4,7.62
104730,38,1.12,0.4,7.63
104731,27,0.84,0.45,5.08
104732,40,1.71,0.5,7.3
104733,47,3.28,2.05,4.04
104734,44,3.36,1.6,4.04
